character_id,ability,synergy_tag,synergy_type,ability_text
SilverSable,passive,SUPPORT,enemy,"Flash and Clear  Apply Heal Block for 2 turns and Disrupted for 2 turns to all enemies.

Clear Barrier from all enemies.
In RAIDS, clear Charged from all enemies.

On OFFENSE, if this character has 4 or more VIGILANTE allies, reduce the duration of all positive effects by 2 on all enemies.

Attack all enemies for 320% damage + apply +1 Vulnerable, up to a maximum 5.

On WAR OFFENSE, if there is at least 1 VILLAIN enemy:
 > Apply Trauma for 2 turns to all enemies.
 > Apply Ability Block for 2 turns to 2 random SUPPORT enemies.
 > In RAIDS, always do these actions instead.

This attack gains +500% Extra Focus and cannot be counterattacked. Level Required: 70  t4 confidence 62.2%"
SilverSable,passive,Vigilante,enemy,"Flash and Clear  Apply Heal Block for 2 turns and Disrupted for 2 turns to all enemies.

Clear Barrier from all enemies.
In RAIDS, clear Charged from all enemies.

On OFFENSE, if this character has 4 or more VIGILANTE allies, reduce the duration of all positive effects by 2 on all enemies.

Attack all enemies for 320% damage + apply +1 Vulnerable, up to a maximum 5.

On WAR OFFENSE, if there is at least 1 VILLAIN enemy:
 > Apply Trauma for 2 turns to all enemies.
 > Apply Ability Block for 2 turns to 2 random SUPPORT enemies.
 > In RAIDS, always do these actions instead.

This attack gains +500% Extra Focus and cannot be counterattacked. Level Required: 70  t4 confidence 62.2%"
SilverSable,passive,Villain,enemy,"Flash and Clear  Apply Heal Block for 2 turns and Disrupted for 2 turns to all enemies.

Clear Barrier from all enemies.
In RAIDS, clear Charged from all enemies.

On OFFENSE, if this character has 4 or more VIGILANTE allies, reduce the duration of all positive effects by 2 on all enemies.

Attack all enemies for 320% damage + apply +1 Vulnerable, up to a maximum 5.

On WAR OFFENSE, if there is at least 1 VILLAIN enemy:
 > Apply Trauma for 2 turns to all enemies.
 > Apply Ability Block for 2 turns to 2 random SUPPORT enemies.
 > In RAIDS, always do these actions instead.

This attack gains +500% Extra Focus and cannot be counterattacked. Level Required: 70  t4 confidence 62.2%"
SilverSamurai,passive,Weapon X,ally,"Executioner Slice  Gain Taunt for 2 turns.
Gain +3 Counter and +3 Deflect, up to a max of 5 each.

Apply Defense Up for 2 turns to self and all WEAPON X allies.
Barrier self and all WEAPON X allies for 20% of this character's Max Health.

Flip Counter on the primary and adjacent targets.
Attack primary and adjacent targets for 250% Piercing + apply Offense Down. Level Required: 68  t4 confidence 42.5%"
SilverSurfer,basic,Cosmic,ally,"The Sentinel of the Spaceways, Silver Surfer travels the cosmos using the Power Cosmic to atone for his time as the Herald of Galactus."
SilverSurfer,ultimate,Cosmic,enemy,"Cosmic Crackle  Attack primary target for 280% Piercing.

Transfer all negative effects from this character to the primary target. If this character has no negative effects, transfer all positive effects from the primary target to this character instead.

This attack cannot be counterattacked. Level Required: 65  t4 confidence 72.8%"
Songbird,basic,Villain,enemy,"Melissa Gold, a reformed villain, that uses her sonic abilities to flip her enemies positive effects and defend her allies."
Songbird,passive,Thunderbolt,enemy,"Vicious Aria  Attack all enemies for 350% damage + flip all positive effects into negative effects + apply Offense Down for 2 turns.

If this character has 4 or more THUNDERBOLT allies, apply Trauma for 2 turns to all enemies.

This attack gains +500% Extra Focus and cannot be blocked.

In RAIDS:
 > Reduce Speed Bar by 50% for all enemies with any positive effects.
 > Apply Immunity to self and all THUNDERBOLT allies.
 > This attack cannot be dodged. Level Required: 70  t4 confidence 54.2%"
Songbird,ultimate,Thunderbolt,ally,"Sonic Screech  Clear Barrier on all enemies.
Attack primary and adjacent targets for 400% damage + reduce Speed Bar by 20%.

If this character has 2 or more THUNDERBOLT allies:
 > Reduce the duration of Defense Up by 2 for primary and adjacent targets.
 > Apply Defense Down for 2 turns to primary and adjacent targets.

In RAIDS, apply Defense Up for 2 turns, Safeguard for 2 turns, and Speed Up for 2 turns to self and all THUNDERBOLT allies.

This attack gains +500% Extra Focus and cannot be blocked or dodged. Level Required: 68  t4 confidence 48.5%"
Speedball,basic,Hero,ally,"Robert Baldwin is a kinetic energy-powered hero who bounces into battle with agility and explosive bursts, using his boundless energy to devastate foes."
Speedball,passive,Daring Warrior,ally,"Photo Bomb  In CRUCIBLE or BATTLEWORLD, if this character has 3 DARING WARRIOR allies, reduce the duration of Safeguard on the primary target by 2.

Attack primary target for 500% Piercing + flip all positive effects into negative effects + apply Bleed for 2 turns, Heal Block for 2 turns, and Stun for 2 turns. Level Required: 70  t4 confidence 53.2%"
Speedball,ultimate,BRAWLER,enemy,"Bouncing Blitz  Attack primary and adjacent targets for 420% Piercing + apply 2 Bleed for 2 turns and Heal Block for 2 turns.
Apply Ability Block for 2 turns to primary target.

Apply the following positive effects for 2 turns to self and all DARING WARRIOR allies: Safeguard, Defense Up, and Speed Up.

In CRUCIBLE or BATTLEWORLD, if this character has 3 DARING WARRIOR allies:
 > Apply Ability Block for 2 turns to adjacent VILLAIN enemies.
 > Attack the VILLAIN BRAWLER enemy with the most Speed Bar for 240% Piercing + apply Ability Block for 2 turns.
 > This attack cannot miss. Level Required: 68  t4 confidence 52.4%"
Speedball,ultimate,Daring Warrior,ally,"Bouncing Blitz  Attack primary and adjacent targets for 420% Piercing + apply 2 Bleed for 2 turns and Heal Block for 2 turns.
Apply Ability Block for 2 turns to primary target.

Apply the following positive effects for 2 turns to self and all DARING WARRIOR allies: Safeguard, Defense Up, and Speed Up.

In CRUCIBLE or BATTLEWORLD, if this character has 3 DARING WARRIOR allies:
 > Apply Ability Block for 2 turns to adjacent VILLAIN enemies.
 > Attack the VILLAIN BRAWLER enemy with the most Speed Bar for 240% Piercing + apply Ability Block for 2 turns.
 > This attack cannot miss. Level Required: 68  t4 confidence 52.4%"
Speedball,ultimate,Villain,enemy,"Bouncing Blitz  Attack primary and adjacent targets for 420% Piercing + apply 2 Bleed for 2 turns and Heal Block for 2 turns.
Apply Ability Block for 2 turns to primary target.

Apply the following positive effects for 2 turns to self and all DARING WARRIOR allies: Safeguard, Defense Up, and Speed Up.

In CRUCIBLE or BATTLEWORLD, if this character has 3 DARING WARRIOR allies:
 > Apply Ability Block for 2 turns to adjacent VILLAIN enemies.
 > Attack the VILLAIN BRAWLER enemy with the most Speed Bar for 240% Piercing + apply Ability Block for 2 turns.
 > This attack cannot miss. Level Required: 68  t4 confidence 52.4%"
SpiderMan,passive,Tangled,enemy,"Tangled Web  Attack primary target for 500% damage + apply Stun.

Apply Slow. Gain +100% Extra Focus for this action. Level Required: 70  t4 confidence 28.7%"
SpiderMan,ultimate,Slinger,enemy,"Web Slinger  Attack primary target for 200% damage + 100% Drain + Chain to 5 adjacent targets for 160% damage + 100% Drain. Apply Defense Down and Slow to each target for 2 turns.

This attack cannot be counterattacked. Level Required: 68  t4 confidence 43.3%"
SpiderMan2099,passive,Tangled,ally,"Shock! And Awe  Apply Ability Block to the primary target.
Attack primary and adjacent targets for 350% damage + flip Offense Up + apply Bleed.

Apply Offense Up for 2 turns to 2 random allies that don't have Offense Up, prioritizing TANGLED WEB allies.

In CRUCIBLE, on Crit:
 > Prolong the duration of all negative effects, except Stun, Ability Block, and Trauma, on all targets by 1.
 > Prolong the duration of all Bleed on all targets by an additional 1.

This attack is Unavoidable and cannot be Blocked. Level Required: 68  t4 confidence 26.4%"
SpiderManBigTime,special,Infestation,enemy,"Big Time Thwip  Attack primary target for 340% damage + apply +1 Defense Down, up to a maximum of 3.
Bonus Attack for 280% damage + apply an additional +1 Defense Down, up to a maximum of 3.

When forced to attack an ally, this character deals less damage to INFESTATION characters. Level Required: 65  t4 confidence 39.4%"
SpiderManBigTime,ultimate,Infestation,enemy,"Big Time Beatdown  Gain Anti-Sound Mode and clear Stealth Mode.

Clear all Barrier and Revive Once on primary target and another enemy with the highest Speed.

Attack primary target for 350% damage.
Attack the enemy with the highest Speed for 350% damage.

Apply Offense Up for 2 turns and Defense Up for 2 turns to self and all INFESTATION allies.

This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 36.9%"
SpiderManNoir,basic,Hero,enemy,"Spider-Man (Noir) is a stealthy, Tommy Gun-wielding hero that grants additional damage to his allies while laying down heavy fire."
SpiderManPavitr,passive,Hero,enemy,"Mumbattan Slam  Attack primary and adjacent targets for 400% Damage + apply Defense Down for 2 turns + apply +2 Slow, up to a maximum of 5.
Rebound Chain to 6 adjacent targets for 400% Damage + apply +1 Slow, up to a maximum of 5.
This attack deals +50% Damage against targets with Slow.

Clear Slow from self and all allies.
Apply +2 Speed Up, up to a maximum of 5, to self and all HERO allies.
For every enemy with Slow, Barrier self and all HERO SPIDER-VERSE allies for 5% of this character's Max Health.

This attack cannot be counterattacked. Level Required: 70  t4 confidence 63.9%"
SpiderManPavitr,passive,Spider-Verse,enemy,"Mumbattan Slam  Attack primary and adjacent targets for 400% Damage + apply Defense Down for 2 turns + apply +2 Slow, up to a maximum of 5.
Rebound Chain to 6 adjacent targets for 400% Damage + apply +1 Slow, up to a maximum of 5.
This attack deals +50% Damage against targets with Slow.

Clear Slow from self and all allies.
Apply +2 Speed Up, up to a maximum of 5, to self and all HERO allies.
For every enemy with Slow, Barrier self and all HERO SPIDER-VERSE allies for 5% of this character's Max Health.

This attack cannot be counterattacked. Level Required: 70  t4 confidence 63.9%"
SpiderManPavitr,special,Spider-Society,ally,"Smooth Strikes  Attack primary target for 230% damage + apply +1 Slow, up to a maximum of 5.
Rebound Chain to 2 adjacent targets for 230% damage + apply +1 Slow, up to a maximum of 5.
This attack deals +50% Damage against targets with Slow.

Apply Speed Up to random ally without Speed Up.
If this character and all allies have Speed Up, fill Speed Bar by 5% for self and all SPIDER-SOCIETY allies. Level Required: 65  t4 confidence 57.1%"
SpiderManPavitr,ultimate,Hero,enemy,"Stylish Slinger  Attack primary target for 360% damage + apply Offense Down for 2 turns + apply +2 Slow, up to a maximum of 5.
Rebound Chain to 4 adjacent targets for 360% damage, apply +1 Slow, up to a maximum of 5, and clear 1 positive effect.
This attack deals +50% Damage against targets with Slow.

Apply +1 Speed Up, up to a maximum of 5, to the 3 most injured HERO SPIDER-VERSE allies or self.

This attack cannot be counterattacked. Level Required: 68  t4 confidence 59.1%"
SpiderManPavitr,ultimate,Slinger,enemy,"Stylish Slinger  Attack primary target for 360% damage + apply Offense Down for 2 turns + apply +2 Slow, up to a maximum of 5.
Rebound Chain to 4 adjacent targets for 360% damage, apply +1 Slow, up to a maximum of 5, and clear 1 positive effect.
This attack deals +50% Damage against targets with Slow.

Apply +1 Speed Up, up to a maximum of 5, to the 3 most injured HERO SPIDER-VERSE allies or self.

This attack cannot be counterattacked. Level Required: 68  t4 confidence 59.1%"
SpiderManPavitr,ultimate,Spider-Verse,enemy,"Stylish Slinger  Attack primary target for 360% damage + apply Offense Down for 2 turns + apply +2 Slow, up to a maximum of 5.
Rebound Chain to 4 adjacent targets for 360% damage, apply +1 Slow, up to a maximum of 5, and clear 1 positive effect.
This attack deals +50% Damage against targets with Slow.

Apply +1 Speed Up, up to a maximum of 5, to the 3 most injured HERO SPIDER-VERSE allies or self.

This attack cannot be counterattacked. Level Required: 68  t4 confidence 59.1%"
SpiderPunk,special,Web-Warrior,enemy,"Guitar Solo  Attack primary target for  200% damage.

If this character has any WEB-WARRIOR allies, Bonus Attack for 300% damage. Level Required: 65  t4 confidence 36.6%"
SpiderPunk,ultimate,Web-Warrior,self,"Mosh Pit  Attack primary target for 160% damage. Chain to 5 adjacent targets for 160% damage.
Counterattack breaks this Chain.

In RAIDS, instead, attack primary target for 160% damage + 40% damage per WEB-WARRIOR ally. Chain to 5 adjacent targets for 160% damage +  40% damage per WEB-WARRIOR ally.
Counterattack breaks this Chain. Level Required: 68  t4 confidence 31.7%"
SpiderSlayer,passive,Sinister Six,enemy,"Breaking News  Apply Offense Up to self and all SINISTER SIX allies.
Attack primary target for 350% Piercing + 100% Drain + flip 2 positive effects to negative effects.
Repeat this attack 1 additional time.

Call 2 SINISTER SIX allies with the highest Damage to attack the primary target.

Characters killed by this attack cannot be revived.
This attack ignores Defense Up and is Unavoidable. Level Required: 70  t4 confidence 43.1%"
SpiderSlayer,special,Sinister Six,enemy,"Rock 'em, Saw 'em  Attack primary target for 100% Piercing + Bonus Attack 2 times for 100% Piercing.

Apply Offense Up to a non-summoned SINISTER SIX ally with the highest Damage, that doesn't have Offense Up.

This attack cannot be dodged. Level Required: 65  t4 confidence 30.8%"
